entity	raw_type	final_type	type_source	notes
PINK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PIP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PIP4K2A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PIP4K2B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PIP4K2C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PIPOX	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PIR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PITPNM1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PITPNM3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PITX1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PITX2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PITX3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PIWIL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKD1L1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKD2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKDREJ	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKHD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKIA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PKM	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PKMYT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PKN1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PKN2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PKNOX1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKNOX2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PKP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLA2G1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLA2G2A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLA2G2E	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLA2G4A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLA2G4B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLA2G4C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLA2G6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLA2G7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLA2R1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLAA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLAC8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLAGL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLAT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLAU	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLAUR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLBD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCB4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCE1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCG1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCG2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLCL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLCXD3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLD2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLD4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLD5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEK	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEK2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLEKHA6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHA7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHA8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHG1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHG5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLEKHO1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLIN1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLIN2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLIN3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLK2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLK3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLK4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLLP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLOD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLOD2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLOD3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PLP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLPP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLPP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLPPR1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLPPR2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLS1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLS3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLSCR1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLSCR4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLVAP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLXDC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLXNA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLXNA3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLXNB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PLXNC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PMAIP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PMCH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PMEL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PML	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PMM2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PMP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PMP22	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PMS1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PMS2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PNKD	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PNKP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PNLIP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PNLIPRP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PNOC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PNP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PNPLA6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PNPO	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PNPT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POC1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PODXL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POF1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POLA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POLB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POLD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLD3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLE	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POLE2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POLE3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POLE4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POLG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLK	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLR1D	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLR2F	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLR3B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POLR3K	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POMC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
POMK	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PON1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PON2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PON3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POP4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POSTN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU1F1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU2AF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU2F1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU2F2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU3F1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU3F2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU3F3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU4F1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU5F1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
POU6F2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPAN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPARA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPARD	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPARG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPARGC1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPARGC1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPAT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPBP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPFIA4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPFIBP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPHLN1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPIA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPIB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPIC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPID	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPIEL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPIF	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPM1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPM1D	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPM1E	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPM1F	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPM1G	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPM1L	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPOX	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1CB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1CC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1R12B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1R14A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1R14B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1R1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1R1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1R3A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP1R9B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP2CA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPP2CB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
PPP2R1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP2R1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP2R2A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP2R2C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP2R3A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP2R5C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
PPP3CA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
